event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Algeria vs Nigeria,Ibrahim Maza,Over 1.5,1.8182,Open,Spillers samlede antal skud | Ibrahim Maza,
Algeria vs Nigeria,Ibrahim Maza,Over 2.5,3.5,Open,Spillers samlede antal skud | Ibrahim Maza,
Algeria vs Nigeria,Igoh Ogbu,Over 0.5,1.9,Open,Spillers samlede antal skud | Igoh Ogbu,
Algeria vs Nigeria,Igoh Ogbu,Over 1.5,5.0,Open,Spillers samlede antal skud | Igoh Ogbu,
Algeria vs Nigeria,Ilan Kais,Over 0.5,1.2728,Open,Spillers samlede antal skud | Ilan Kais,
Algeria vs Nigeria,Ilan Kais,Over 1.5,2.3,Open,Spillers samlede antal skud | Ilan Kais,
Algeria vs Nigeria,Ilan Kais,Over 2.5,5.0,Open,Spillers samlede antal skud | Ilan Kais,
Algeria vs Nigeria,Ismael Bennacer,Over 0.5,1.5455,Open,Spillers samlede antal skud | Ismael Bennacer,
Algeria vs Nigeria,Ismael Bennacer,Over 1.5,3.6,Open,Spillers samlede antal skud | Ismael Bennacer,
Algeria vs Nigeria,Jaouen Hadjam,Over 0.5,2.0,Open,Spillers samlede antal skud | Jaouen Hadjam,
Algeria vs Nigeria,Jaouen Hadjam,Over 1.5,6.0,Open,Spillers samlede antal skud | Jaouen Hadjam,
Algeria vs Nigeria,Mehdi Dorval,Over 0.5,1.6154,Open,Spillers samlede antal skud | Mehdi Dorval,
Algeria vs Nigeria,Mehdi Dorval,Over 1.5,4.0,Open,Spillers samlede antal skud | Mehdi Dorval,
Algeria vs Nigeria,Mohamed Amine,Over 0.5,2.4,Open,Spillers samlede antal skud | Mohamed Amine,
Algeria vs Nigeria,Mohamed Amine,Over 1.5,8.0,Open,Spillers samlede antal skud | Mohamed Amine,
Algeria vs Nigeria,Mohamed El,Over 1.5,1.3847,Open,Spillers samlede antal skud | Mohamed El,
Algeria vs Nigeria,Mohamed El,Over 2.5,2.2,Open,Spillers samlede antal skud | Mohamed El,
Algeria vs Nigeria,Mohamed El,Over 3.5,4.0,Open,Spillers samlede antal skud | Mohamed El,
Algeria vs Nigeria,Monsef Bakrar,Over 0.5,1.1,Open,Spillers samlede antal skud | Monsef Bakrar,
Algeria vs Nigeria,Monsef Bakrar,Over 1.5,1.6471,Open,Spillers samlede antal skud | Monsef Bakrar,
Algeria vs Nigeria,Monsef Bakrar,Over 2.5,3.0,Open,Spillers samlede antal skud | Monsef Bakrar,
Algeria vs Nigeria,Moses Simon,Over 0.5,1.1,Open,Spillers samlede antal skud | Moses Simon,
Algeria vs Nigeria,Moses Simon,Over 1.5,1.6471,Open,Spillers samlede antal skud | Moses Simon,
Algeria vs Nigeria,Moses Simon,Over 2.5,3.0,Open,Spillers samlede antal skud | Moses Simon,
Algeria vs Nigeria,O Bruno,Over 0.5,1.9,Open,Spillers samlede antal skud | O Bruno,
Algeria vs Nigeria,O Bruno,Over 1.5,5.0,Open,Spillers samlede antal skud | O Bruno,
Algeria vs Nigeria,Onyinye Ndidi,Over 0.5,1.7,Open,Spillers samlede antal skud | Onyinye Ndidi,
Algeria vs Nigeria,Onyinye Ndidi,Over 1.5,4.25,Open,Spillers samlede antal skud | Onyinye Ndidi,
Algeria vs Nigeria,Paul Onuachu,Over 1.5,1.25,Open,Spillers samlede antal skud | Paul Onuachu,
Algeria vs Nigeria,Paul Onuachu,Over 2.5,1.85,Open,Spillers samlede antal skud | Paul Onuachu,
Algeria vs Nigeria,Paul Onuachu,Over 3.5,3.1,Open,Spillers samlede antal skud | Paul Onuachu,
Algeria vs Nigeria,Rafik Belghali,Over 0.5,2.0,Open,Spillers samlede antal skud | Rafik Belghali,
Algeria vs Nigeria,Rafik Belghali,Over 1.5,5.5,Open,Spillers samlede antal skud | Rafik Belghali,
Algeria vs Nigeria,Ramiz Zerrouki,Over 0.5,1.2858,Open,Spillers samlede antal skud | Ramiz Zerrouki,
Algeria vs Nigeria,Ramiz Zerrouki,Over 1.5,2.4,Open,Spillers samlede antal skud | Ramiz Zerrouki,
Algeria vs Nigeria,Ramiz Zerrouki,Over 2.5,5.0,Open,Spillers samlede antal skud | Ramiz Zerrouki,
Algeria vs Nigeria,Ramy Bensebaini,Over 0.5,2.25,Open,Spillers samlede antal skud | Ramy Bensebaini,
Algeria vs Nigeria,Ramy Bensebaini,Over 1.5,7.5,Open,Spillers samlede antal skud | Ramy Bensebaini,
Algeria vs Nigeria,Raphael Onyedika,Over 0.5,1.5455,Open,Spillers samlede antal skud | Raphael Onyedika,
Algeria vs Nigeria,Raphael Onyedika,Over 1.5,3.6,Open,Spillers samlede antal skud | Raphael Onyedika,
Algeria vs Nigeria,Rayan Ait,Over 0.5,1.52,Open,Spillers samlede antal skud | Rayan Ait,
Algeria vs Nigeria,Rayan Ait,Over 1.5,3.4,Open,Spillers samlede antal skud | Rayan Ait,
Algeria vs Nigeria,Redouane Berkane,Over 0.5,1.06,Closed,Spillers samlede antal skud | Redouane Berkane,
Algeria vs Nigeria,Redouane Berkane,Over 1.5,1.5,Open,Spillers samlede antal skud | Redouane Berkane,
Algeria vs Nigeria,Redouane Berkane,Over 2.5,2.5,Open,Spillers samlede antal skud | Redouane Berkane,
Algeria vs Nigeria,Riyad Mahrez,Over 1.5,1.4,Open,Spillers samlede antal skud | Riyad Mahrez,
Algeria vs Nigeria,Riyad Mahrez,Over 2.5,2.2,Open,Spillers samlede antal skud | Riyad Mahrez,
Algeria vs Nigeria,Riyad Mahrez,Over 3.5,4.0,Open,Spillers samlede antal skud | Riyad Mahrez,
Algeria vs Nigeria,Ryan Alebiousu,Over 0.5,1.8182,Open,Spillers samlede antal skud | Ryan Alebiousu,
Algeria vs Nigeria,Ryan Alebiousu,Over 1.5,4.75,Open,Spillers samlede antal skud | Ryan Alebiousu,
Algeria vs Nigeria,Salim Fago,Over 0.5,1.06,Closed,Spillers samlede antal skud | Salim Fago,
Algeria vs Nigeria,Salim Fago,Over 1.5,1.5,Open,Spillers samlede antal skud | Salim Fago,
Algeria vs Nigeria,Salim Fago,Over 2.5,2.5,Open,Spillers samlede antal skud | Salim Fago,
Algeria vs Nigeria,Samir Sophian,Over 0.5,2.4546,Open,Spillers samlede antal skud | Samir Sophian,
Algeria vs Nigeria,Samir Sophian,Over 1.5,8.5,Open,Spillers samlede antal skud | Samir Sophian,
Algeria vs Nigeria,Samuel Chukwueze,Over 0.5,1.1429,Open,Spillers samlede antal skud | Samuel Chukwueze,
Algeria vs Nigeria,Samuel Chukwueze,Over 1.5,1.8182,Open,Spillers samlede antal skud | Samuel Chukwueze,
Algeria vs Nigeria,Samuel Chukwueze,Over 2.5,3.4,Open,Spillers samlede antal skud | Samuel Chukwueze,
Algeria vs Nigeria,Semi Ajayi,Over 0.5,1.875,Open,Spillers samlede antal skud | Semi Ajayi,
Algeria vs Nigeria,Semi Ajayi,Over 1.5,5.0,Open,Spillers samlede antal skud | Semi Ajayi,
Algeria vs Nigeria,Tochukwu Nadi,Over 0.5,1.8,Open,Spillers samlede antal skud | Tochukwu Nadi,
Algeria vs Nigeria,Tochukwu Nadi,Over 1.5,4.75,Open,Spillers samlede antal skud | Tochukwu Nadi,
Algeria vs Nigeria,Usman Mohammed,Over 0.5,1.2,Open,Spillers samlede antal skud | Usman Mohammed,
Algeria vs Nigeria,Usman Mohammed,Over 1.5,2.0,Open,Spillers samlede antal skud | Usman Mohammed,
Algeria vs Nigeria,Usman Mohammed,Over 2.5,4.0,Open,Spillers samlede antal skud | Usman Mohammed,
Algeria vs Nigeria,Victor Osimhen,Over 1.5,1.1334,Open,Spillers samlede antal skud | Victor Osimhen,
Algeria vs Nigeria,Victor Osimhen,Over 2.5,1.52,Open,Spillers samlede antal skud | Victor Osimhen,
Algeria vs Nigeria,Victor Osimhen,Over 3.5,2.3,Open,Spillers samlede antal skud | Victor Osimhen,
Algeria vs Nigeria,Youcef Atal,Over 0.5,1.52,Open,Spillers samlede antal skud | Youcef Atal,
Algeria vs Nigeria,Youcef Atal,Over 1.5,3.4,Open,Spillers samlede antal skud | Youcef Atal,
Algeria vs Nigeria,Zaidu Sanusi,Over 0.5,1.9,Open,Spillers samlede antal skud | Zaidu Sanusi,
Algeria vs Nigeria,Zaidu Sanusi,Over 1.5,5.5,Open,Spillers samlede antal skud | Zaidu Sanusi,
Algeria vs Nigeria,Zineddine Belaid,Over 0.5,2.05,Open,Spillers samlede antal skud | Zineddine Belaid,
Algeria vs Nigeria,Zineddine Belaid,Over 1.5,6.0,Open,Spillers samlede antal skud | Zineddine Belaid,
Atalanta vs Torino,Adrien Tameze,Over 0.5,6.0,Open,Antal afslutninger på mål | Adrien Tameze,
Atalanta vs Torino,Ali Dembele,Over 0.5,5.0,Open,Antal afslutninger på mål | Ali Dembele,
Atalanta vs Torino,Alieu Eybi,Over 0.5,1.8182,Open,Antal afslutninger på mål | Alieu Eybi,
Atalanta vs Torino,Alieu Eybi,Over 1.5,5.5,Open,Antal afslutninger på mål | Alieu Eybi,
Atalanta vs Torino,Ardian Ismajli,Over 0.5,6.5,Open,Antal afslutninger på mål | Ardian Ismajli,
Atalanta vs Torino,Berat Djimsiti,Over 0.5,5.0,Open,Antal afslutninger på mål | Berat Djimsiti,
Atalanta vs Torino,Charles De,Over 0.5,1.4,Open,Antal afslutninger på mål | Charles De,
Atalanta vs Torino,Charles De,Over 1.5,3.0,Open,Antal afslutninger på mål | Charles De,
Atalanta vs Torino,Che Adams,Over 0.5,2.05,Open,Antal afslutninger på mål | Che Adams,
Atalanta vs Torino,Che Adams,Over 1.5,6.5,Open,Antal afslutninger på mål | Che Adams,
Atalanta vs Torino,Cristiano Biraghi,Over 0.5,5.0,Open,Antal afslutninger på mål | Cristiano Biraghi,
Atalanta vs Torino,Cyril Ngonge,Over 0.5,1.48,Open,Antal afslutninger på mål | Cyril Ngonge,
Atalanta vs Torino,Cyril Ngonge,Over 1.5,3.5,Open,Antal afslutninger på mål | Cyril Ngonge,
Atalanta vs Torino,Daniel Maldini,Over 0.5,1.4167,Open,Antal afslutninger på mål | Daniel Maldini,
Atalanta vs Torino,Daniel Maldini,Over 1.5,3.2,Open,Antal afslutninger på mål | Daniel Maldini,
Atalanta vs Torino,Davide Zappacosta,Over 0.5,1.9,Open,Antal afslutninger på mål | Davide Zappacosta,
Atalanta vs Torino,Davide Zappacosta,Over 1.5,6.0,Open,Antal afslutninger på mål | Davide Zappacosta,
Atalanta vs Torino,Duvan Zapata,Over 0.5,1.5,Open,Antal afslutninger på mål | Duvan Zapata,
Atalanta vs Torino,Duvan Zapata,Over 1.5,3.5,Open,Antal afslutninger på mål | Duvan Zapata,
Atalanta vs Torino,Ederson,Over 0.5,2.1429,Open,Antal afslutninger på mål | Ederson,
Atalanta vs Torino,Ederson,Over 1.5,7.5,Open,Antal afslutninger på mål | Ederson,
Atalanta vs Torino,Emirhan İlkhan,Over 0.5,3.4,Open,Antal afslutninger på mål | Emirhan İlkhan,
Atalanta vs Torino,Emirhan İlkhan,Over 1.5,18.0,Open,Antal afslutninger på mål | Emirhan İlkhan,
Atalanta vs Torino,Faustino Anjorin,Over 0.5,2.2,Open,Antal afslutninger på mål | Faustino Anjorin,
Atalanta vs Torino,Faustino Anjorin,Over 1.5,8.0,Open,Antal afslutninger på mål | Faustino Anjorin,
Atalanta vs Torino,Gianluca Scamacca,Over 0.5,1.1667,Open,Antal afslutninger på mål | Gianluca Scamacca,
Atalanta vs Torino,Gianluca Scamacca,Over 1.5,2.0,Open,Antal afslutninger på mål | Gianluca Scamacca,
Atalanta vs Torino,Gianluca Scamacca,Over 2.5,4.25,Open,Antal afslutninger på mål | Gianluca Scamacca,
Atalanta vs Torino,Giorgio Scalvini,Over 0.5,3.2,Open,Antal afslutninger på mål | Giorgio Scalvini,
Atalanta vs Torino,Giorgio Scalvini,Over 1.5,17.0,Open,Antal afslutninger på mål | Giorgio Scalvini,
Atalanta vs Torino,Giovanni Simeone,Over 0.5,1.85,Open,Antal afslutninger på mål | Giovanni Simeone,
Atalanta vs Torino,Giovanni Simeone,Over 1.5,5.5,Open,Antal afslutninger på mål | Giovanni Simeone,
Atalanta vs Torino,Guillermo Maripan,Over 0.5,5.0,Open,Antal afslutninger på mål | Guillermo Maripan,
Atalanta vs Torino,Gvidas Gineitis,Over 0.5,3.0,Open,Antal afslutninger på mål | Gvidas Gineitis,
Atalanta vs Torino,Gvidas Gineitis,Over 1.5,14.0,Open,Antal afslutninger på mål | Gvidas Gineitis,
Atalanta vs Torino,Henry Naby,Over 0.5,1.25,Open,Antal afslutninger på mål | Henry Naby,
Atalanta vs Torino,Henry Naby,Over 1.5,2.4,Open,Antal afslutninger på mål | Henry Naby,
Atalanta vs Torino,Henry Naby,Over 2.5,5.5,Open,Antal afslutninger på mål | Henry Naby,
Atalanta vs Torino,Honest Ahanor,Over 0.5,3.5,Open,Antal afslutninger på mål | Honest Ahanor,
Atalanta vs Torino,Honest Ahanor,Over 1.5,19.0,Open,Antal afslutninger på mål | Honest Ahanor,
Atalanta vs Torino,Isak Hien,Over 0.5,6.0,Open,Antal afslutninger på mål | Isak Hien,
Atalanta vs Torino,Ivan Ilic,Over 0.5,3.4,Open,Antal afslutninger på mål | Ivan Ilic,
Atalanta vs Torino,Ivan Ilic,Over 1.5,18.0,Open,Antal afslutninger på mål | Ivan Ilic,
Atalanta vs Torino,Kamal-deen Sulemana,Over 0.5,1.6,Open,Antal afslutninger på mål | Kamal-deen Sulemana,
Atalanta vs Torino,Kamal-deen Sulemana,Over 1.5,4.0,Open,Antal afslutninger på mål | Kamal-deen Sulemana,
Atalanta vs Torino,Kristjan Asllani,Over 0.5,3.2,Open,Antal afslutninger på mål | Kristjan Asllani,
Atalanta vs Torino,Kristjan Asllani,Over 1.5,17.0,Open,Antal afslutninger på mål | Kristjan Asllani,
Atalanta vs Torino,Lazar Samardzic,Over 0.5,1.5,Open,Antal afslutninger på mål | Lazar Samardzic,
Atalanta vs Torino,Lazar Samardzic,Over 1.5,3.5,Open,Antal afslutninger på mål | Lazar Samardzic,
Atalanta vs Torino,Lorenzo Bernasconi,Over 0.5,3.4,Open,Antal afslutninger på mål | Lorenzo Bernasconi,
Atalanta vs Torino,Lorenzo Bernasconi,Over 1.5,18.0,Open,Antal afslutninger på mål | Lorenzo Bernasconi,
Atalanta vs Torino,Marco Brescianini,Over 0.5,1.4546,Open,Antal afslutninger på mål | Marco Brescianini,
Atalanta vs Torino,Marco Brescianini,Over 1.5,3.3334,Open,Antal afslutninger på mål | Marco Brescianini,
Atalanta vs Torino,Marcus Holmgren,Over 0.5,3.6667,Open,Antal afslutninger på mål | Marcus Holmgren,
Atalanta vs Torino,Marcus Holmgren,Over 1.5,20.0,Open,Antal afslutninger på mål | Marcus Holmgren,
Atalanta vs Torino,Mario Pasalic,Over 0.5,1.6,Open,Antal afslutninger på mål | Mario Pasalic,
Atalanta vs Torino,Mario Pasalic,Over 1.5,4.0,Open,Antal afslutninger på mål | Mario Pasalic,
Atalanta vs Torino,Marten De,Over 0.5,3.2,Open,Antal afslutninger på mål | Marten De,
Atalanta vs Torino,Marten De,Over 1.5,16.0,Open,Antal afslutninger på mål | Marten De,
Atalanta vs Torino,Nicola Zalewski,Over 0.5,1.6154,Open,Antal afslutninger på mål | Nicola Zalewski,
Atalanta vs Torino,Nicola Zalewski,Over 1.5,4.25,Open,Antal afslutninger på mål | Nicola Zalewski,
Atalanta vs Torino,Niels Nkounkou,Over 0.5,3.6,Open,Antal afslutninger på mål | Niels Nkounkou,
Atalanta vs Torino,Niels Nkounkou,Over 1.5,20.0,Open,Antal afslutninger på mål | Niels Nkounkou,
Atalanta vs Torino,Nikola Krstovic,Over 0.5,1.1539,Open,Antal afslutninger på mål | Nikola Krstovic,
Atalanta vs Torino,Nikola Krstovic,Over 1.5,1.9,Open,Antal afslutninger på mål | Nikola Krstovic,
Atalanta vs Torino,Nikola Krstovic,Over 2.5,4.0,Open,Antal afslutninger på mål | Nikola Krstovic,
Atalanta vs Torino,Nikola Vlasic,Over 0.5,3.0,Open,Antal afslutninger på mål | Nikola Vlasic,
Atalanta vs Torino,Nikola Vlasic,Over 1.5,14.0,Open,Antal afslutninger på mål | Nikola Vlasic,
Atalanta vs Torino,Pietro Comi,Over 0.5,3.4,Open,Antal afslutninger på mål | Pietro Comi,
Atalanta vs Torino,Pietro Comi,Over 1.5,18.0,Open,Antal afslutninger på mål | Pietro Comi,
Atalanta vs Torino,Saba Sazonov,Over 0.5,5.0,Open,Antal afslutninger på mål | Saba Sazonov,
Atalanta vs Torino,Saul Coco,Over 0.5,3.8,Open,Antal afslutninger på mål | Saul Coco,
Atalanta vs Torino,Sead Kolasinac,Over 0.5,6.0,Open,Antal afslutninger på mål | Sead Kolasinac,
Atalanta vs Torino,Valentino Lazaro,Over 0.5,4.0,Open,Antal afslutninger på mål | Valentino Lazaro,
Atalanta vs Torino,Wisdom Serebour,Over 0.5,1.9,Open,Antal afslutninger på mål | Wisdom Serebour,
Atalanta vs Torino,Wisdom Serebour,Over 1.5,6.0,Open,Antal afslutninger på mål | Wisdom Serebour,
Atalanta vs Torino,Yunus Musah,Over 0.5,3.0,Open,Antal afslutninger på mål | Yunus Musah,
Atalanta vs Torino,Yunus Musah,Over 1.5,14.0,Open,Antal afslutninger på mål | Yunus Musah,
Atalanta vs Torino,Zakaria Aboukhlal,Over 0.5,1.85,Open,Antal afslutninger på mål | Zakaria Aboukhlal,
Atalanta vs Torino,Zakaria Aboukhlal,Over 1.5,5.5,Open,Antal afslutninger på mål | Zakaria Aboukhlal,
Atalanta vs Torino,Alberto Paleari,Over 2.5,1.4546,Open,Målmand Redninger | Alberto Paleari,
Atalanta vs Torino,Alberto Paleari,Over 3.5,2.1429,Open,Målmand Redninger | Alberto Paleari,
Atalanta vs Torino,Alberto Paleari,Over 4.5,3.6,Open,Målmand Redninger | Alberto Paleari,
Atalanta vs Torino,Marco Carnesecchi,Over 1.5,1.2667,Open,Målmand Redninger | Marco Carnesecchi,
Atalanta vs Torino,Marco Carnesecchi,Over 2.5,1.85,Open,Målmand Redninger | Marco Carnesecchi,
Atalanta vs Torino,Marco Carnesecchi,Over 3.5,3.1,Open,Målmand Redninger | Marco Carnesecchi,
Atalanta vs Torino,Adrien Tameze,Yes,3.6,Open,Spiller får kort | Adrien Tameze,
Atalanta vs Torino,Ali Dembele,Yes,4.0,Open,Spiller får kort | Ali Dembele,
Atalanta vs Torino,Alieu Eybi,Yes,5.0,Open,Spiller får kort | Alieu Eybi,
Atalanta vs Torino,Ardian Ismajli,Yes,3.6667,Open,Spiller får kort | Ardian Ismajli,
Atalanta vs Torino,Berat Djimsiti,Yes,5.0,Open,Spiller får kort | Berat Djimsiti,
Atalanta vs Torino,Charles De,Yes,7.0,Open,Spiller får kort | Charles De,
Atalanta vs Torino,Che Adams,Yes,5.5,Open,Spiller får kort | Che Adams,
Atalanta vs Torino,Cristiano Biraghi,Yes,4.75,Open,Spiller får kort | Cristiano Biraghi,
Atalanta vs Torino,Cyril Ngonge,Yes,3.6,Open,Spiller får kort | Cyril Ngonge,
Atalanta vs Torino,Daniel Maldini,Yes,4.25,Open,Spiller får kort | Daniel Maldini,
Atalanta vs Torino,Davide Zappacosta,Yes,5.0,Open,Spiller får kort | Davide Zappacosta,
Atalanta vs Torino,Duvan Zapata,Yes,5.5,Open,Spiller får kort | Duvan Zapata,
Atalanta vs Torino,Ederson,Yes,5.0,Open,Spiller får kort | Ederson,
Atalanta vs Torino,Emirhan İlkhan,Yes,4.25,Open,Spiller får kort | Emirhan İlkhan,
Atalanta vs Torino,Faustino Anjorin,Yes,5.0,Open,Spiller får kort | Faustino Anjorin,
Atalanta vs Torino,Gianluca Scamacca,Yes,6.5,Open,Spiller får kort | Gianluca Scamacca,
Atalanta vs Torino,Giorgio Scalvini,Yes,4.25,Open,Spiller får kort | Giorgio Scalvini,
Atalanta vs Torino,Giovanni Simeone,Yes,4.25,Open,Spiller får kort | Giovanni Simeone,
Atalanta vs Torino,Guillermo Maripan,Yes,2.9,Open,Spiller får kort | Guillermo Maripan,
Atalanta vs Torino,Gvidas Gineitis,Yes,3.4,Open,Spiller får kort | Gvidas Gineitis,
Atalanta vs Torino,Henry Naby,Yes,4.25,Open,Spiller får kort | Henry Naby,
Atalanta vs Torino,Honest Ahanor,Yes,4.25,Open,Spiller får kort | Honest Ahanor,
Atalanta vs Torino,Isak Hien,Yes,3.5,Open,Spiller får kort | Isak Hien,
Atalanta vs Torino,Ivan Ilic,Yes,2.5455,Open,Spiller får kort | Ivan Ilic,
Atalanta vs Torino,Kamal-deen Sulemana,Yes,4.75,Open,Spiller får kort | Kamal-deen Sulemana,
Atalanta vs Torino,Kristjan Asllani,Yes,4.25,Open,Spiller får kort | Kristjan Asllani,
Atalanta vs Torino,Lazar Samardzic,Yes,6.0,Open,Spiller får kort | Lazar Samardzic,
Atalanta vs Torino,Lorenzo Bernasconi,Yes,4.0,Open,Spiller får kort | Lorenzo Bernasconi,
Atalanta vs Torino,Marco Brescianini,Yes,6.5,Open,Spiller får kort | Marco Brescianini,
Atalanta vs Torino,Marcus Holmgren,Yes,3.6667,Open,Spiller får kort | Marcus Holmgren,
Atalanta vs Torino,Mario Pasalic,Yes,7.0,Open,Spiller får kort | Mario Pasalic,
Atalanta vs Torino,Marten De,Yes,3.5,Open,Spiller får kort | Marten De,
Atalanta vs Torino,Nicola Zalewski,Yes,7.0,Open,Spiller får kort | Nicola Zalewski,
Atalanta vs Torino,Niels Nkounkou,Yes,3.0,Open,Spiller får kort | Niels Nkounkou,
Atalanta vs Torino,Nikola Krstovic,Yes,6.0,Open,Spiller får kort | Nikola Krstovic,
Atalanta vs Torino,Nikola Vlasic,Yes,3.6667,Open,Spiller får kort | Nikola Vlasic,
Atalanta vs Torino,Pietro Comi,Yes,3.6667,Open,Spiller får kort | Pietro Comi,
Atalanta vs Torino,Saba Sazonov,Yes,3.0,Open,Spiller får kort | Saba Sazonov,
Atalanta vs Torino,Saul Coco,Yes,2.5455,Open,Spiller får kort | Saul Coco,
Atalanta vs Torino,Sead Kolasinac,Yes,4.75,Open,Spiller får kort | Sead Kolasinac,
Atalanta vs Torino,Valentino Lazaro,Yes,3.1,Open,Spiller får kort | Valentino Lazaro,
Atalanta vs Torino,Wisdom Serebour,Yes,2.75,Open,Spiller får kort | Wisdom Serebour,
Atalanta vs Torino,Yunus Musah,Yes,5.0,Open,Spiller får kort | Yunus Musah,
Atalanta vs Torino,Zakaria Aboukhlal,Yes,3.6,Open,Spiller får kort | Zakaria Aboukhlal,
Atalanta vs Torino,Adrien Tameze,Yes,15.0,Open,Spiller scorer | Adrien Tameze,
Atalanta vs Torino,Ali Dembele,Yes,15.0,Open,Spiller scorer | Ali Dembele,
Atalanta vs Torino,Alieu Eybi,Yes,4.0,Open,Spiller scorer | Alieu Eybi,
Atalanta vs Torino,Ardian Ismajli,Yes,15.0,Open,Spiller scorer | Ardian Ismajli,
Atalanta vs Torino,Berat Djimsiti,Yes,9.5,Open,Spiller scorer | Berat Djimsiti,
Atalanta vs Torino,Charles De,Yes,2.5455,Open,Spiller scorer | Charles De,
Atalanta vs Torino,Che Adams,Yes,3.5,Open,Spiller scorer | Che Adams,
Atalanta vs Torino,Cristiano Biraghi,Yes,13.0,Open,Spiller scorer | Cristiano Biraghi,
Atalanta vs Torino,Cyril Ngonge,Yes,4.25,Open,Spiller scorer | Cyril Ngonge,
Atalanta vs Torino,Daniel Maldini,Yes,2.25,Open,Spiller scorer | Daniel Maldini,
Atalanta vs Torino,Davide Zappacosta,Yes,6.0,Open,Spiller scorer | Davide Zappacosta,
Atalanta vs Torino,Duvan Zapata,Yes,3.5,Open,Spiller scorer | Duvan Zapata,
Atalanta vs Torino,Ederson,Yes,6.5,Open,Spiller scorer | Ederson,
Atalanta vs Torino,Emirhan İlkhan,Yes,9.5,Open,Spiller scorer | Emirhan İlkhan,
Atalanta vs Torino,Faustino Anjorin,Yes,5.0,Open,Spiller scorer | Faustino Anjorin,
Atalanta vs Torino,Gianluca Scamacca,Yes,2.1,Open,Spiller scorer | Gianluca Scamacca,
Atalanta vs Torino,Giorgio Scalvini,Yes,8.0,Open,Spiller scorer | Giorgio Scalvini,
Atalanta vs Torino,Giovanni Simeone,Yes,3.5,Open,Spiller scorer | Giovanni Simeone,
Atalanta vs Torino,Guillermo Maripan,Yes,13.0,Open,Spiller scorer | Guillermo Maripan,
Atalanta vs Torino,Gvidas Gineitis,Yes,7.5,Open,Spiller scorer | Gvidas Gineitis,
Atalanta vs Torino,Henry Naby,Yes,2.6,Open,Spiller scorer | Henry Naby,
Atalanta vs Torino,Honest Ahanor,Yes,6.5,Open,Spiller scorer | Honest Ahanor,
Atalanta vs Torino,Isak Hien,Yes,13.0,Open,Spiller scorer | Isak Hien,
Atalanta vs Torino,Ivan Ilic,Yes,7.5,Open,Spiller scorer | Ivan Ilic,
Atalanta vs Torino,Kamal-deen Sulemana,Yes,3.4,Open,Spiller scorer | Kamal-deen Sulemana,
Atalanta vs Torino,Kristjan Asllani,Yes,9.5,Open,Spiller scorer | Kristjan Asllani,
Atalanta vs Torino,Lazar Samardzic,Yes,2.9,Open,Spiller scorer | Lazar Samardzic,
Atalanta vs Torino,Lorenzo Bernasconi,Yes,6.0,Open,Spiller scorer | Lorenzo Bernasconi,
Atalanta vs Torino,Marco Brescianini,Yes,4.5,Open,Spiller scorer | Marco Brescianini,
Atalanta vs Torino,Marcus Holmgren,Yes,13.0,Open,Spiller scorer | Marcus Holmgren,
Atalanta vs Torino,Mario Pasalic,Yes,4.0,Open,Spiller scorer | Mario Pasalic,
Atalanta vs Torino,Marten De,Yes,7.5,Open,Spiller scorer | Marten De,
Atalanta vs Torino,Nicola Zalewski,Yes,5.5,Open,Spiller scorer | Nicola Zalewski,
Atalanta vs Torino,Niels Nkounkou,Yes,15.0,Open,Spiller scorer | Niels Nkounkou,
Atalanta vs Torino,Nikola Krstovic,Yes,2.1,Open,Spiller scorer | Nikola Krstovic,
Atalanta vs Torino,Nikola Vlasic,Yes,4.75,Open,Spiller scorer | Nikola Vlasic,
Atalanta vs Torino,Pietro Comi,Yes,9.5,Open,Spiller scorer | Pietro Comi,
Atalanta vs Torino,Saba Sazonov,Yes,15.0,Open,Spiller scorer | Saba Sazonov,
Atalanta vs Torino,Saul Coco,Yes,15.0,Open,Spiller scorer | Saul Coco,
