event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 0.5,7.5,Open,Spillers samlede antal assister | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Oscar Hojlund,Over 1.5,24.0,Open,Spillers samlede antal assister | Oscar Hojlund,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 0.5,7.3,Open,Spillers samlede antal assister | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rasmus Kristensen,Over 1.5,23.0,Open,Spillers samlede antal assister | Rasmus Kristensen,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 0.5,5.7,Open,Spillers samlede antal assister | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ritsu Doan,Over 1.5,21.0,Open,Spillers samlede antal assister | Ritsu Doan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Robin Koch,Over 0.5,11.25,Open,Spillers samlede antal assister | Robin Koch,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 0.5,4.8,Open,Spillers samlede antal assister | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Rodney Elongo Yombo,Over 1.5,19.0,Open,Spillers samlede antal assister | Rodney Elongo Yombo,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 0.5,7.7,Open,Spillers samlede antal assister | Salih Özcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Salih Özcan,Over 1.5,24.0,Open,Spillers samlede antal assister | Salih Özcan,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 0.5,5.7,Open,Spillers samlede antal assister | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Samuele Inacio,Over 1.5,21.0,Open,Spillers samlede antal assister | Samuele Inacio,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 0.5,5.7,Open,Spillers samlede antal assister | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Serhou Guirassy,Over 1.5,21.0,Open,Spillers samlede antal assister | Serhou Guirassy,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 0.5,6.3,Open,Spillers samlede antal assister | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yan Couto,Over 1.5,22.0,Open,Spillers samlede antal assister | Yan Couto,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Yannik Luhrs,Over 0.5,10.75,Open,Spillers samlede antal assister | Yannik Luhrs,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 0.5,6.7,Open,Spillers samlede antal assister | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Younes Ebnoutalib,Over 1.5,23.0,Open,Spillers samlede antal assister | Younes Ebnoutalib,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 0.5,1.19,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 1.5,1.91,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 2.5,3.8,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 3.5,8.25,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 4.5,15.5,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ansgar Knauff,Over 5.5,22.0,Open,Spillers samlede antal skud | Ansgar Knauff,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 0.5,1.75,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 1.5,4.55,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 2.5,12.0,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Arthur Theate,Over 3.5,21.0,Open,Spillers samlede antal skud | Arthur Theate,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 0.5,2.32,Open,Spillers samlede antal skud | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 1.5,7.9,Open,Spillers samlede antal skud | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 2.5,18.5,Open,Spillers samlede antal skud | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurele Amenda,Over 3.5,24.0,Open,Spillers samlede antal skud | Aurele Amenda,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 0.5,1.87,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 1.5,5.2,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 2.5,14.0,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Aurelio Buta,Over 3.5,22.0,Open,Spillers samlede antal skud | Aurelio Buta,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayman Azhil,Over 0.5,1.9,Open,Spillers samlede antal skud | Ayman Azhil,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayman Azhil,Over 1.5,5.4,Open,Spillers samlede antal skud | Ayman Azhil,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayman Azhil,Over 2.5,14.5,Open,Spillers samlede antal skud | Ayman Azhil,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Ayman Azhil,Over 3.5,22.0,Open,Spillers samlede antal skud | Ayman Azhil,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 1.5,1.28,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 2.5,1.88,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 3.5,3.2,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 4.5,6.0,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 5.5,11.0,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 6.5,17.0,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Can Uzun,Over 7.5,22.0,Open,Spillers samlede antal skud | Can Uzun,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 0.5,1.19,Open,Spillers samlede antal skud | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 1.5,1.93,Open,Spillers samlede antal skud | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 2.5,3.85,Open,Spillers samlede antal skud | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 3.5,8.25,Open,Spillers samlede antal skud | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 4.5,15.5,Open,Spillers samlede antal skud | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Carney Chukwuemeka,Over 5.5,22.0,Open,Spillers samlede antal skud | Carney Chukwuemeka,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 0.5,1.6,Open,Spillers samlede antal skud | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 1.5,3.75,Open,Spillers samlede antal skud | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 2.5,9.75,Open,Spillers samlede antal skud | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 3.5,18.5,Open,Spillers samlede antal skud | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Daniel Svensson,Over 4.5,24.0,Open,Spillers samlede antal skud | Daniel Svensson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,David Ludwig Lelle,Over 0.5,2.15,Open,Spillers samlede antal skud | David Ludwig Lelle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,David Ludwig Lelle,Over 1.5,6.9,Open,Spillers samlede antal skud | David Ludwig Lelle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,David Ludwig Lelle,Over 2.5,17.5,Open,Spillers samlede antal skud | David Ludwig Lelle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,David Ludwig Lelle,Over 3.5,24.0,Open,Spillers samlede antal skud | David Ludwig Lelle,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Eba Bekir Is,Over 0.5,2.02,Open,Spillers samlede antal skud | Eba Bekir Is,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Eba Bekir Is,Over 1.5,6.2,Open,Spillers samlede antal skud | Eba Bekir Is,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Eba Bekir Is,Over 2.5,16.0,Open,Spillers samlede antal skud | Eba Bekir Is,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Eba Bekir Is,Over 3.5,23.0,Open,Spillers samlede antal skud | Eba Bekir Is,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Elias Benkara,Over 0.5,2.15,Open,Spillers samlede antal skud | Elias Benkara,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Elias Benkara,Over 1.5,6.9,Open,Spillers samlede antal skud | Elias Benkara,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Elias Benkara,Over 2.5,17.5,Open,Spillers samlede antal skud | Elias Benkara,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Elias Benkara,Over 3.5,24.0,Open,Spillers samlede antal skud | Elias Benkara,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 0.5,1.9,Open,Spillers samlede antal skud | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 1.5,5.4,Open,Spillers samlede antal skud | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 2.5,14.5,Open,Spillers samlede antal skud | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 3.5,22.0,Open,Spillers samlede antal skud | Emre Can,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 0.5,1.35,Open,Spillers samlede antal skud | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 1.5,2.57,Open,Spillers samlede antal skud | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 2.5,6.1,Open,Spillers samlede antal skud | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 3.5,13.5,Open,Spillers samlede antal skud | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 4.5,21.0,Open,Spillers samlede antal skud | Felix Nmecha,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Calixte Mane,Over 0.5,2.15,Open,Spillers samlede antal skud | Filippo Calixte Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Calixte Mane,Over 1.5,6.9,Open,Spillers samlede antal skud | Filippo Calixte Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Calixte Mane,Over 2.5,17.5,Open,Spillers samlede antal skud | Filippo Calixte Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Filippo Calixte Mane,Over 3.5,24.0,Open,Spillers samlede antal skud | Filippo Calixte Mane,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 1.5,1.24,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 2.5,1.78,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 3.5,2.92,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 4.5,5.3,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 5.5,9.75,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 6.5,16.0,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Fábio Silva,Over 7.5,21.0,Open,Spillers samlede antal skud | Fábio Silva,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 0.5,1.5,Open,Spillers samlede antal skud | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 1.5,3.3,Open,Spillers samlede antal skud | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 2.5,8.5,Open,Spillers samlede antal skud | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 3.5,17.0,Open,Spillers samlede antal skud | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 4.5,23.0,Open,Spillers samlede antal skud | Hugo Larsson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean-Matteo Bahoya,Over 0.5,1.22,Open,Spillers samlede antal skud | Jean-Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean-Matteo Bahoya,Over 1.5,2.07,Open,Spillers samlede antal skud | Jean-Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean-Matteo Bahoya,Over 2.5,4.35,Open,Spillers samlede antal skud | Jean-Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean-Matteo Bahoya,Over 3.5,9.5,Open,Spillers samlede antal skud | Jean-Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean-Matteo Bahoya,Over 4.5,17.0,Open,Spillers samlede antal skud | Jean-Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jean-Matteo Bahoya,Over 5.5,23.0,Open,Spillers samlede antal skud | Jean-Matteo Bahoya,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 0.5,1.12,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 1.5,1.67,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 2.5,3.0,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 3.5,6.1,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 4.5,12.0,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 5.5,19.0,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jessic Ngankam,Over 6.5,23.0,Open,Spillers samlede antal skud | Jessic Ngankam,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 1.5,1.19,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 2.5,1.62,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 3.5,2.55,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 4.5,4.45,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 5.5,8.0,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 6.5,13.5,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 7.5,19.0,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jonathan Burkardt,Over 8.5,23.0,Open,Spillers samlede antal skud | Jonathan Burkardt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 0.5,1.09,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 1.5,1.52,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 2.5,2.55,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 3.5,4.9,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 4.5,9.75,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 5.5,16.5,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Jordi Paulina,Over 6.5,22.0,Open,Spillers samlede antal skud | Jordi Paulina,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 0.5,1.17,Open,Spillers samlede antal skud | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 1.5,1.85,Open,Spillers samlede antal skud | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 2.5,3.55,Open,Spillers samlede antal skud | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 3.5,7.6,Open,Spillers samlede antal skud | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 4.5,14.5,Open,Spillers samlede antal skud | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Brandt,Over 5.5,21.0,Open,Spillers samlede antal skud | Julian Brandt,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 0.5,1.75,Open,Spillers samlede antal skud | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 1.5,4.55,Open,Spillers samlede antal skud | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 2.5,12.0,Open,Spillers samlede antal skud | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julian Ryerson,Over 3.5,21.0,Open,Spillers samlede antal skud | Julian Ryerson,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 0.5,1.17,Open,Spillers samlede antal skud | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 1.5,1.87,Open,Spillers samlede antal skud | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 2.5,3.65,Open,Spillers samlede antal skud | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 3.5,7.8,Open,Spillers samlede antal skud | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 4.5,15.0,Open,Spillers samlede antal skud | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Julien Duranville,Over 5.5,21.0,Open,Spillers samlede antal skud | Julien Duranville,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 1.5,1.3,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 2.5,1.93,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 3.5,3.35,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 4.5,6.3,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 5.5,11.5,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 6.5,17.5,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Karim Adeyemi,Over 7.5,22.0,Open,Spillers samlede antal skud | Karim Adeyemi,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 0.5,1.17,Open,Spillers samlede antal skud | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 1.5,1.83,Open,Spillers samlede antal skud | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 2.5,3.55,Open,Spillers samlede antal skud | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 3.5,7.5,Open,Spillers samlede antal skud | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 4.5,14.5,Open,Spillers samlede antal skud | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mahmoud Dahoud,Over 5.5,21.0,Open,Spillers samlede antal skud | Mahmoud Dahoud,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 0.5,1.31,Open,Spillers samlede antal skud | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 1.5,2.4,Open,Spillers samlede antal skud | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 2.5,5.5,Open,Spillers samlede antal skud | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 3.5,12.0,Open,Spillers samlede antal skud | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 4.5,20.0,Open,Spillers samlede antal skud | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Marcel Sabitzer,Over 5.5,24.0,Open,Spillers samlede antal skud | Marcel Sabitzer,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 0.5,1.24,Open,Spillers samlede antal skud | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 1.5,2.15,Open,Spillers samlede antal skud | Mario Gotze,2026-01-09T19:30:00+00:00
Eintracht Frankfurt vs Borussia Dortmund,Mario Gotze,Over 2.5,4.6,Open,Spillers samlede antal skud | Mario Gotze,2026-01-09T19:30:00+00:00
