event,player,selectionLabel,odds_decimal,status_selection,marketLabel,deadline
Eintracht Frankfurt vs Borussia Dortmund,Emre Can,Over 5.5,12.0,Open,Spillers samlede antal tacklinger | Emre Can,
Eintracht Frankfurt vs Borussia Dortmund,Fares Chaibi,Over 1.5,2.0,Open,Spillers samlede antal tacklinger | Fares Chaibi,
Eintracht Frankfurt vs Borussia Dortmund,Fares Chaibi,Over 2.5,3.2,Open,Spillers samlede antal tacklinger | Fares Chaibi,
Eintracht Frankfurt vs Borussia Dortmund,Fares Chaibi,Over 3.5,5.75,Open,Spillers samlede antal tacklinger | Fares Chaibi,
Eintracht Frankfurt vs Borussia Dortmund,Fares Chaibi,Over 4.5,10.0,Open,Spillers samlede antal tacklinger | Fares Chaibi,
Eintracht Frankfurt vs Borussia Dortmund,Fares Chaibi,Over 5.5,16.0,Open,Spillers samlede antal tacklinger | Fares Chaibi,
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 1.5,1.6667,Open,Spillers samlede antal tacklinger | Felix Nmecha,
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 2.5,3.2,Open,Spillers samlede antal tacklinger | Felix Nmecha,
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 3.5,4.2,Open,Spillers samlede antal tacklinger | Felix Nmecha,
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 4.5,7.5,Open,Spillers samlede antal tacklinger | Felix Nmecha,
Eintracht Frankfurt vs Borussia Dortmund,Felix Nmecha,Over 5.5,12.0,Open,Spillers samlede antal tacklinger | Felix Nmecha,
Eintracht Frankfurt vs Borussia Dortmund,Fábio Sivla,Over 1.5,4.0,Open,Spillers samlede antal tacklinger | Fábio Sivla,
Eintracht Frankfurt vs Borussia Dortmund,Fábio Sivla,Over 2.5,7.5,Open,Spillers samlede antal tacklinger | Fábio Sivla,
Eintracht Frankfurt vs Borussia Dortmund,Fábio Sivla,Over 3.5,13.0,Open,Spillers samlede antal tacklinger | Fábio Sivla,
Eintracht Frankfurt vs Borussia Dortmund,Fábio Sivla,Over 4.5,17.0,Open,Spillers samlede antal tacklinger | Fábio Sivla,
Eintracht Frankfurt vs Borussia Dortmund,Hugo Larsson,Over 1.5,2.1,Open,Spillers samlede antal tacklinger | Hugo Larsson,
